Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
P_ROT16_1	0.0141324795477	0.0908291776563	0.00227211770069	4.16477786278e-05	0.0	0.0177049334478	0.0	0.0	0.00132810138513	0.00267563840029	0.00329665305494	0.00035354336524	0.00163536944079	0.001723292529	3.88712600526e-05	0.00411572603462	0.000290608944203	0.000393340131485	0.000413701267703	0.00256920518824	2.22121486015e-05	0.000440540947263	5.18283467368e-05	5.92323962707e-05	8.32955572556e-06	4.62753095864e-06	0.000869050314034	4.99773343534e-05	0.00012864536065	0.0014548957334	0.000195281806455	0.00162518887268	0.000130496373034	3.51692352857e-05	0.00339938424222	0.00265435175788	8.97741005977e-05	0.0
P_ROT16_2	0.0312774817495	0.00205462374564	0.000740404953383	0.0029986400612	0.00253125943438	0.000282279388477	0.00208701646235	0.000680247050921	0.00121704064212	0.000637673766101	0.00150857509252	0.000378532032417	0.000227674523165	0.000370202476692	0.000539570109778	0.00293292912159	0.00071171426144	3.33182229022e-05	2.59141733684e-05	3.14672105188e-05	0.000360021908583	0.000459976577289	4.53498033947e-05	0.00144564067148	0.00096345194559	0.000223046992207	0.00272931775941	0.00207591038805	3.23927167105e-05	0.00123925279073	3.97967662443e-05	0.000252663190342	0.00290701494822	0.00134568600277	0.00160575324265	0.00183805529677	0.00176031277667	0.0032115064853
P_ROT16_sortmerna_1	0.0141339105985	0.0909054718279	0.00225620472615	4.19542201144e-05	0.0	0.0177186656283	0.0	0.0	0.00132855030362	0.0026757469273	0.00330319559701	0.000352415448961	0.00163994384847	0.00172851386871	3.91572721068e-05	0.00411990441523	0.000289950276791	0.000395301985078	0.000414880621131	0.00257225985101	2.2375584061e-05	0.0004400531532	5.22096961424e-05	5.87359081602e-05	8.39084402288e-06	4.66158001271e-06	0.000869850830372	4.94127481347e-05	0.000128659608351	0.00145907454398	0.000194854044531	0.00162782374044	0.000130524240356	3.54280080966e-05	0.00340668267329	0.00265803292325	8.95023362441e-05	0.0
P_ROT16_sortmerna_2	0.0312558939852	0.00205575678561	0.000736529642008	0.00300205752819	0.0025312379469	0.000284356380775	0.00209771100572	0.000680590681856	0.00122133396333	0.000639568777744	0.00151221655612	0.000380384929037	0.000228417420623	0.000371994085014	0.000541675597477	0.00294145698802	0.000716018689952	3.35633760915e-05	2.61048480712e-05	3.16987440864e-05	0.000359873976981	0.000462428737261	4.56834841246e-05	0.00145068369996	0.000966811694636	0.00022375584061	0.00273727978346	0.00208279394968	3.2631060089e-05	0.0012465064954	4.00895881093e-05	0.000254522268694	0.00291535213995	0.00134812893968	0.00160638047238	0.00184132410502	0.00176767114082	0.00323047494881
P_ROT16_sortmerna_trimmomatic_1	0.013103041747	0.0906184407361	0.00227857863528	4.37253895896e-05	0.0	0.0177768000565	0.0	0.0	0.00134577032403	0.00270417242728	0.00294903460899	0.000343973064771	0.00124860279161	0.00138560901233	1.3603454539e-05	0.00366418764761	0.000125346116823	0.000319838165388	0.000294930839691	0.00201840166369	1.95168361304e-06	0.0002345076663	2.54388711607e-05	1.56758007696e-05	0.0	0.0	0.000571601814424	8.86742245744e-06	7.30202551083e-05	0.000896362250681	0.0001435242407	0.00105097600473	6.05862197477e-05	1.2934217604e-05	0.0027960086513	0.00110775749488	6.00854035901e-06	0.0
P_ROT16_sortmerna_trimmomatic_2	0.0311373357644	0.00109799311636	0.000174901558358	0.00132147844093	0.00167128155765	3.40086363474e-05	0.000952241817729	0.00036437824658	0.00036437824658	0.0003089927531	0.00110382316831	0.00023514542846	0.000118544389554	0.000212796896003	0.000211825220678	0.00219890125869	0.000483894311458	7.77635596829e-06	0.0	2.9217656062e-06	0.000230078486109	0.000291807841316	2.93111000432e-06	0.00106323158549	0.000518020036937	0.000135300228707	0.00213722105854	0.001056820292	6.89144350105e-06	0.000335243610587	0.0	4.35279476777e-05	0.00136485788306	0.000615761748829	0.000920570472645	0.000859938409455	0.00054946097578	0.0
P_ROT17_1	0.0143030020422	0.0923477448693	0.00202132949734	6.98616185717e-05	0.0	0.0187089414535	0.0	0.0	0.00144380678381	0.00237436354319	0.00346979372239	0.000351171069354	0.00162172103911	0.00182757994184	2.42186944382e-05	0.0043090646335	0.000287829868515	0.00045829221783	0.000392156552249	0.00261841346407	2.42186944382e-05	0.000362348928325	2.88761356763e-05	4.1916971143e-05	6.52041773336e-06	4.65744123811e-06	0.000957569918556	4.47114358859e-05	0.000140654725391	0.00138326004772	0.000163010443334	0.00164966568654	0.000139723237143	2.88761356763e-05	0.00360858547129	0.00291555821506	8.66284070289e-05	0.0
P_ROT17_2	0.0269106954738	0.00214708041077	0.000749848039336	0.00358157231211	0.00239392479639	0.000302733680477	0.0023706375902	0.000759162921812	0.00135997284153	0.00070141065046	0.00157421513848	0.000377252740287	0.000208653367467	0.000404265899468	0.000622234149412	0.00297424197466	0.000723766368403	4.28484593906e-05	1.95612532001e-05	3.81910181525e-05	0.00039960845823	0.000488099841754	4.75059006287e-05	0.00148479226671	0.000943597594841	0.000258953732839	0.00297051602167	0.00223929774728	4.37799476383e-05	0.00120348281593	3.81910181525e-05	0.000251501826858	0.00302919978127	0.00129570015244	0.00149783310218	0.00202878140332	0.00180988166513	0.00334404280896
P_ROT17_sortmerna_1	0.0142991922247	0.09237925794	0.00201324367062	7.03931353365e-05	0.0	0.0187011096211	0.0	0.0	0.00143132708518	0.00238022654951	0.00347648231049	0.000351965676683	0.00162655071384	0.00183209866903	2.44029535833e-05	0.00431932278425	0.000289081142449	0.000459901817532	0.000394201557885	0.00262707181076	2.44029535833e-05	0.000365105728612	2.90958292724e-05	4.22358812019e-05	6.57002596474e-06	4.6928756891e-06	0.000961100941128	4.50516066154e-05	0.000141724845811	0.00138815262884	0.000162373498843	0.0016528308177	0.000140786270673	2.90958292724e-05	0.00361539143088	0.00292553870459	8.72874878173e-05	0.0
