Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
P_ROT17_sortmerna_2	36.295876708	36.2176029204	36.320587702	36.316356089	36.3469969068	36.3240532029	36.3351599726	36.3583012466	36.3642924533	36.3744290647	36.36493075	36.3340239025	36.2895064672	36.2501148065	36.2190612315	36.1764461284	36.1310671562	36.0926036713	36.0483571087	35.9949264101	35.9280668787	35.8925753263	35.8465551946	35.7980128581	35.7302809587	35.6455439644	35.6310230713	35.5253715631	35.4117630965	35.3554938933	35.3114119005	35.1257510291	35.0786449565	35.0297745787	34.8890523282	34.7303335471	34.6584425397	34.6586973816
P_ROT17_sortmerna_trimmomatic_1	36.5907927466	36.5578590069	36.6359454706	36.6621618032	36.6712014095	36.6436104759	36.6168893662	36.6257345608	36.6307414672	36.6429119511	36.6296722225	36.6080213909	36.5838957797	36.5597449858	36.5461554137	36.5159590902	36.4971362407	36.4657130626	36.4483297202	36.4225605263	36.4084895792	36.3811665225	36.3641731621	36.3413382534	36.2973191364	36.2843626433	36.2427960887	36.2274182804	36.2027166573	36.1497446683	36.0937349366	36.0327966773	35.9965144318	35.9648220075	35.8488105704	35.7385036389	35.726361302	36.2939237548
P_ROT17_sortmerna_trimmomatic_2	36.4173975902	36.3392195352	36.4437604395	36.4390432953	36.4678177869	36.4396988367	36.4627684536	36.4840707893	36.4905588765	36.4967325362	36.4894528976	36.4627822021	36.4237266328	36.3892655554	36.3625336071	36.3227697875	36.2789021628	36.2428025074	36.2073061737	36.1618323284	36.1039417114	36.0764948875	36.0402048855	36.0002408431	35.9417047044	35.8674090175	35.8626484293	35.7676232675	35.6645001312	35.6188931201	35.5871133872	35.4160416353	35.3861354094	35.3506503747	35.2293183436	35.0935730724	35.0623888039	36.0119375284
P_ROT18_1	36.4190035356	36.4070037049	36.4967568518	36.5304714609	36.5440055187	36.523309501	36.4922109737	36.5011409828	36.5095427608	36.5272207815	36.5136727737	36.487949238	36.446175401	36.4142408125	36.3960153406	36.3602133548	36.3387561866	36.3063692441	36.2769244852	36.243478938	36.2221765053	36.1819900877	36.1572236682	36.129694783	36.0770962618	36.0422645216	35.9997421437	35.9631669994	35.9376928223	35.8653608064	35.7967718959	35.7342383452	35.6773709401	35.625573678	35.510571487	35.3809087343	35.3384829579	35.3200749325
P_ROT18_2	36.3431990261	36.2703415235	36.355376651	36.3504808375	36.3788349065	36.36302677	36.3565858338	36.4127243922	36.4183909663	36.4194961441	36.4063999705	36.3793458596	36.3341564414	36.2979956669	36.2701772143	36.2243303496	36.1849721337	36.1412445574	36.1022852843	36.0554244275	35.9894403021	35.9538645526	35.9118851307	35.8651266651	35.797153661	35.7249576987	35.7144639761	35.6000545327	35.4921441231	35.4327426676	35.3918046821	35.2022363408	35.1637392232	35.1156584794	34.9779779477	34.8216094513	34.7588845485	34.7298042678
P_ROT18_sortmerna_1	36.4201977891	36.4076805745	36.4972444744	36.5308767383	36.5443676252	36.5236283961	36.4924135618	36.5015807489	36.5099839043	36.5276882369	36.5144161876	36.4886052071	36.4471847672	36.4157123889	36.3980610906	36.3629479416	36.3429972236	36.3114839177	36.2829630662	36.2499351803	36.2290005191	36.1891087576	36.1633509674	36.1362176907	36.0840688561	36.0493221376	36.0070596382	35.9708986074	35.9456365015	35.8734317065	35.8050153853	35.7427529611	35.6860889599	35.634481134	35.5195345942	35.3899592981	35.347732054	35.3293764128
P_ROT18_sortmerna_2	36.3473783359	36.2748789426	36.3601832097	36.3556037466	36.3840453863	36.3688670486	36.362651581	36.4193617049	36.4249952455	36.426590772	36.4137729471	36.3870261287	36.3428768547	36.3073474993	36.280345762	36.2349217739	36.1964051042	36.1532618297	36.1146468657	36.0680543516	36.0027662371	35.967790511	35.9264470617	35.8793177704	35.8109700688	35.738585014	35.7281560181	35.6136929918	35.5055240116	35.4459993248	35.4051598482	35.2155060985	35.1773194934	35.1293255447	34.9916367442	34.8353592748	34.7727535412	34.7440824717
P_ROT18_sortmerna_trimmomatic_1	36.5261797167	36.517366722	36.6036368346	36.633534147	36.6438395555	36.6176719194	36.5868426645	36.5953277446	36.6043325986	36.6199419018	36.6101733563	36.5879887117	36.5638378285	36.5412044065	36.5281794473	36.496684575	36.4784097904	36.4489265306	36.4295541264	36.4058174388	36.3938396011	36.3633438992	36.3476407912	36.3301807076	36.2878347927	36.2621099093	36.2298637038	36.2043018197	36.1889106401	36.1277838387	36.070337546	36.0210073484	35.9766961268	35.9375989999	35.8396250039	35.728030435	35.712714505	36.2925811675
P_ROT18_sortmerna_trimmomatic_2	36.4647927455	36.3896534271	36.4769493627	36.4721133741	36.4982556101	36.4783056736	36.4811837061	36.5328843559	36.5424594504	36.5439004539	36.532547873	36.5093043995	36.4707578924	36.4387103261	36.41606622	36.374030771	36.3365531671	36.2958502358	36.2649754645	36.2256939528	36.1691788817	36.1411886091	36.10862385	36.0695429357	36.0098230928	35.9465206879	35.9456880528	35.840918313	35.7426188853	35.6927214649	35.663453138	35.4874975522	35.4654971035	35.4300642433	35.3098059263	35.174790205	35.1490795945	36.0362543421
P_ROT19_1	36.4875166915	36.456113015	36.5348911839	36.5636861833	36.5730873441	36.5504946885	36.5232867515	36.5319207489	36.5398157633	36.5519945746	36.5360490294	36.5114148698	36.4710029083	36.4392033818	36.4199542006	36.3861184023	36.3647838398	36.3333935284	36.3034195986	36.2700119065	36.2485371387	36.2089973708	36.1830634438	36.1534852723	36.100020883	36.0693785595	36.0236902203	35.9899591584	35.9594957677	35.8911634421	35.8239870527	35.7565581029	35.7041929031	35.6550348094	35.5347880265	35.4084047892	35.369855463	35.3488238096
P_ROT19_2	36.2557727276	36.2455326667	36.3349819126	36.3277542363	36.3581905938	36.3362885919	36.3318421645	36.3787652628	36.3512076388	36.3829858784	36.3668903519	36.336395467	36.2901875496	36.2509473494	36.2193097006	36.1727619731	36.126504983	36.0861558724	36.0405012673	35.9896498237	35.9194313728	35.8818914622	35.8346848966	35.7858171822	35.7128871078	35.6319783125	35.6184733708	35.5012601952	35.3870609372	35.3255981925	35.2812634116	35.0849079133	35.0438134493	34.9912157919	34.8464006652	34.6838410076	34.615331741	34.5972251583
P_ROT19_sortmerna_1	36.4887265084	36.4568419443	36.5353894708	36.5640946589	36.573561519	36.5509773546	36.5237019065	36.5324257452	36.5403436549	36.5524935395	36.5366958527	36.5120761044	36.4721172576	36.4407487671	36.4220057744	36.3888432247	36.3684528832	36.3371129275	36.3081233803	36.2754055071	36.2544384662	36.2150108148	36.1887031651	36.1594145156	36.1065481675	36.0760916253	36.0308603612	35.9975475445	35.9674052171	35.8992433348	35.8322083305	35.7650866597	35.7129044529	35.6639718089	35.5437661628	35.4173942567	35.3788674501	35.3579610721
P_ROT19_sortmerna_2	36.2599663107	36.2501961822	36.339869723	36.3328585701	36.3633803663	36.3420161574	36.3376843062	36.3852360122	36.357671891	36.389730832	36.3740244582	36.3436867846	36.2983021682	36.2597507897	36.2287707377	36.1826334097	36.1370058829	36.0973017613	36.052170318	36.0014572124	35.9316768672	35.8946842679	35.8481058289	35.7991551532	35.725978895	35.6448482203	35.6315362719	35.5141595849	35.3997556209	35.338300838	35.2939524147	35.0975322101	35.0565535114	35.0040593715	34.8590909708	34.6964145234	34.6280308386	34.6101862796
P_ROT19_sortmerna_trimmomatic_1	36.5884076214	36.5597019649	36.6353907116	36.6603929762	36.6664895236	36.6400257327	36.6117048118	36.6203634708	36.6288719412	36.6390721953	36.6269616396	36.606316224	36.5824897875	36.5595828768	36.5460588245	36.5166900208	36.497972918	36.4691730324	36.4493757959	36.4260960507	36.4136739706	36.3838515743	36.3682941704	36.3483665396	36.3058296075	36.2852388525	36.2503182441	36.2276252136	36.2077281625	36.1509178243	36.09431585	36.0404334351	35.9992655405	35.9611656383	35.8557409702	35.745056265	35.7284855925	36.2961888804
P_ROT19_sortmerna_trimmomatic_2	36.3794173984	36.3674991148	36.4595908818	36.4512644858	36.4799215955	36.4557097243	36.454882466	36.5064276135	36.4790318105	36.5060737965	36.492884717	36.4666546114	36.4268032258	36.392859285	36.3660698093	36.3234807489	36.279950015	36.2423116518	36.2056312998	36.1629448437	36.1019214859	36.0733831471	36.0360113533	35.9953906393	35.9318254212	35.8607667634	35.8574592016	35.7499686477	35.6462632019	35.5960096762	35.5636940361	35.3819238997	35.3574733218	35.3177553285	35.1920529891	35.0512898778	35.0219664802	35.9843829621
P_ROT20_1	36.4615877816	36.4299655489	36.5138446933	36.5475391143	36.5579440551	36.5362241247	36.5082690244	36.5144933488	36.5215234116	36.5347689108	36.5192183809	36.4921286513	36.4489098527	36.4153124765	36.395656878	36.3626806381	36.3397569321	36.307227481	36.2778437778	36.2426419171	36.2202420292	36.1813377488	36.1546895529	36.1199096071	36.0671930507	36.0418753106	35.9906061471	35.9630017783	35.927387411	35.8612603898	35.7947124941	35.7181489568	35.6729050461	35.6271247348	35.4953829596	35.3672357227	35.3327000731	35.3097631056
P_ROT20_2	36.3232132401	36.2196828267	36.3186508723	36.3145926421	36.347003375	36.3302251831	36.3174247622	36.381258718	36.3477084622	36.3826228653	36.3650064515	36.3361148677	36.2902378731	36.2522310325	36.2230689823	36.1773845255	36.1344387679	36.0934924195	36.0523487542	35.9973923986	35.9337631663	35.8944856961	35.8498676303	35.8014879707	35.7348195935	35.6528492325	35.6372863935	35.5324063903	35.4199314435	35.3653885027	35.3205171204	35.1381781416	35.0907695476	35.0461651135	34.9095104505	34.7531170493	34.6867581115	34.6874984597
P_ROT20_sortmerna_1	36.4628898855	36.4307019953	36.5144043645	36.5479657314	36.5584022447	36.5366629907	36.5086959769	36.514997273	36.5220560906	36.535305891	36.5199796141	36.4928800354	36.4500450676	36.4169509581	36.3978727142	36.3654595969	36.3434576461	36.3109716586	36.2824658405	36.247982801	36.2261256225	36.1874727203	36.1603542957	36.1259081221	36.0736314058	36.0485133902	35.9976706049	35.9704674981	35.9351144657	35.868927348	35.8025594536	35.7263577503	35.6812073753	35.6356609789	35.5039467938	35.3759589181	35.3415196807	35.3186568046
P_ROT20_sortmerna_2	36.3278066106	36.224405797	36.3235213011	36.3197805865	36.3524326079	36.3361749602	36.3236572722	36.3882251972	36.3544578311	36.389672077	36.3725605913	36.3440551284	36.2989348429	36.2616422643	36.2331587379	36.1878666901	36.1456616299	36.1052405085	36.0644621411	36.0096558209	35.946491684	35.9077048001	35.8635663395	35.8149605937	35.7478069179	35.6657021157	35.6502185795	35.5452306788	35.4323805766	35.3777499352	35.3328054263	35.1503829882	35.1031360563	35.0585489265	34.9218070175	34.7653283329	34.6990428471	34.7000439708
P_ROT20_sortmerna_trimmomatic_1	36.5732083437	36.5443129783	36.6250171155	36.6538397	36.6611113613	36.6348214983	36.6067562215	36.6129081407	36.6198689208	36.6313680519	36.619852251	36.5971505343	36.5726584341	36.5489309564	36.5349776833	36.5062996222	36.486781897	36.4564458067	36.4382796042	36.41363274	36.400974208	36.3728178929	36.3565183377	36.3324870722	36.2910748061	36.2763734183	36.236489275	36.2202530757	36.1956564994	36.1419778709	36.0865400895	36.0235764079	35.9898101878	35.9561345787	35.8398486391	35.7274277648	35.7153232259	36.2896015072
P_ROT20_sortmerna_trimmomatic_2	36.4508226452	36.34591324	36.4472334513	36.4436036857	36.4753387025	36.4559320601	36.4478876067	36.5164166507	36.4833977671	36.5140153759	36.4994738177	36.4755273632	36.4358105839	36.4030478948	36.3785110508	36.3369150163	36.2961819321	36.2587098736	36.2265156654	36.1796948495	36.1255193941	36.095018126	36.0605130622	36.0205242239	35.9622779627	35.8900836359	35.8845219359	35.7899843309	35.6876447139	35.643291259	35.609722558	35.4411649401	35.4092534183	35.3760316011	35.2553118693	35.1179890013	35.0866799375	36.0206371971
P_STA11_1	36.4704271053	36.4165806242	36.5082522492	36.542330494	36.5499539099	36.5266898843	36.4986711716	36.5027086272	36.5113115634	36.5235685978	36.5014729937	36.4718394367	36.4267172852	36.3870278715	36.365481104	36.3321405577	36.3062031164	36.2668150639	36.2342073209	36.1924766242	36.1655674436	36.1316742784	36.0935782374	36.0491696534	35.9875545668	35.9924567777	35.9155582886	35.9096227699	35.8509599447	35.7999414652	35.7279551251	35.6148122773	35.5953660958	35.5632550469	35.3848442553	35.2532741734	35.2205861481	35.1724176344
P_STA11_2	36.2921406227	36.1863360809	36.3051901082	36.3047924889	36.3363966694	36.313691842	36.3065223838	36.3529473121	36.3298186169	36.3650028282	36.3459116182	36.3130998355	36.2648611942	36.22515808	36.191378419	36.1449800939	36.100440661	36.064831262	36.0186325542	35.9507381564	35.8914439764	35.8487292583	35.7986473559	35.7485734314	35.6857332894	35.5812319775	35.5515270815	35.4824708515	35.3629998988	35.3242161843	35.2632352497	35.1050307847	35.0308739675	34.9855297915	34.8488296727	34.689699534	34.6002654505	34.6649325037
P_STA11_sortmerna_1	36.471936247	36.4174878215	36.5090220272	36.5428854424	36.5504916022	36.5272198746	36.4990429335	36.5033212745	36.5119375003	36.5241310844	36.5022999045	36.4726613944	36.4279911302	36.3888476967	36.3680250261	36.3356421388	36.3115006429	36.2717568714	36.2412386078	36.2012685989	36.1749468616	36.1408615819	36.102694858	36.0588688093	35.999025224	36.0011238292	35.9239526607	35.9185497766	35.8601309531	35.8093247148	35.7376234112	35.6247865242	35.6054843121	35.5737339296	35.3952348561	35.2635946274	35.2308343276	35.1824824908
P_STA11_sortmerna_2	36.2970536195	36.1913296045	36.3105406513	36.3103147214	36.3422486838	36.3200674389	36.3131195349	36.3603485142	36.3370988987	36.3730305571	36.3544952278	36.3220991526	36.2755581466	36.2366307968	36.2033945319	36.1574634129	36.1135726641	36.0797480492	36.0362474348	35.9675382132	35.9092000642	35.8657538971	35.816181751	35.7673676924	35.7052429037	35.6003780869	35.5691344181	35.4984208899	35.3780174961	35.3388635421	35.277614957	35.1191775515	35.0450931206	34.9997273769	34.8627982553	34.7035124994	34.6141593184	34.6789279983
P_STA11_sortmerna_trimmomatic_1	36.5816115704	36.5333854349	36.6210801655	36.6510882871	36.6571689754	36.6280778237	36.5997724699	36.604892464	36.6131141395	36.6228028332	36.6055908856	36.5808641715	36.5550077998	36.52562261	36.510700425	36.4838811961	36.4618307574	36.4256487143	36.4065396813	36.3785534127	36.3631736606	36.3407823395	36.3164206493	36.2834961033	36.2370869507	36.2508712996	36.1872411579	36.1949403932	36.1491116516	36.1123608959	36.0534354227	35.9572131954	35.9520552838	35.933820192	35.7735087571	35.6609044542	35.6572862101	36.2519139002
P_STA11_sortmerna_trimmomatic_2	36.4242319056	36.3194929653	36.4383544289	36.4388589298	36.4681649938	36.4442096985	36.439605278	36.4848125967	36.4684766761	36.5025304871	36.4871975943	36.4575509767	36.4174217099	36.3834412565	36.3549539815	36.314027865	36.2718020663	36.2402837979	36.2071759985	36.1473046401	36.0990615644	36.0650443899	36.025871857	35.986861142	35.9362198816	35.8434320944	35.823345996	35.7644835821	35.6562004057	35.6315694372	35.5828957439	35.441271279	35.3865977621	35.3562244748	35.2401747703	35.1058380681	35.0602116203	36.0345695533
P_STA12_1	36.4755931977	36.4367380452	36.521356075	36.5542831876	36.5639685878	36.5415229002	36.512493365	36.5235129746	36.5279205053	36.5414105834	36.5257465148	36.499095014	36.4578573709	36.424205747	36.404593401	36.3720650972	36.349349418	36.3169539222	36.2867486308	36.2512618639	36.2276196426	36.1897521926	36.1634512701	36.1296157266	36.0763070161	36.0573449926	36.0066709576	35.9820183683	35.9469415684	35.8831452856	35.8181468766	35.7396743797	35.6981211901	35.6559142867	35.521242076	35.3980265369	35.3611448475	35.3366692521
P_STA12_2	36.2061678138	36.0993953576	36.2245649245	36.2192271473	36.251706317	36.2307740249	36.2182364562	36.2804553287	36.266460156	36.2797448658	36.2672261419	36.2338931426	36.18110481	36.1395373035	36.1055909464	36.0529182056	36.0055509751	35.9607017993	35.913544599	35.8512380261	35.7788788668	35.7392889037	35.689331613	35.6344987245	35.5614006116	35.4703398013	35.4549203474	35.3459486403	35.2237895162	35.1654621006	35.1165257905	34.9231541729	34.87102648	34.8232300708	34.6770186601	34.5107568481	34.4390877678	34.450711474
P_STA12_sortmerna_1	36.4769486349	36.4378078249	36.5220857917	36.554949879	36.5645144967	36.5420199419	36.5129077096	36.5241839929	36.5285305597	36.5419936564	36.5265359781	36.4998676311	36.4589994636	36.4258731159	36.4068961165	36.3751347594	36.3543584911	36.32232873	36.2936827005	36.2597786243	36.2383303372	36.2003756539	36.1733440391	36.1398398395	36.087627603	36.0651286073	36.0140267308	35.9896253509	35.9547691143	35.8911100901	35.8261789664	35.7478998238	35.7065433836	35.6646432984	35.5299581923	35.4067152888	35.3697904425	35.3452202877
P_STA12_sortmerna_2	36.2113493296	36.1044425881	36.230326419	36.2252168701	36.2578721506	36.2372687919	36.224996533	36.2881158396	36.2741079087	36.2876609148	36.2756901555	36.242644547	36.1912261003	36.1504944589	36.1173073248	36.065125968	36.0188304653	35.975488884	35.929139342	35.8681907245	35.7966709381	35.7561332041	35.7075711306	35.653748299	35.5801660374	35.4884130604	35.4697889426	35.3601470493	35.2373037072	35.1788132707	35.1297769322	34.9363517134	34.8842781199	34.8363534024	34.6900480044	34.5236128102	34.4520709181	34.4639865841
P_STA12_sortmerna_trimmomatic_1	36.590160491	36.5539399794	36.6347719728	36.6632648674	36.6699099651	36.6422486405	36.6128318363	36.6234599447	36.6282307339	36.6394088695	36.6281662733	36.6055279464	36.5821087338	36.5582531743	36.5441385069	36.5163094039	36.4974118406	36.4679015881	36.4487668974	36.4246436209	36.4117064251	36.3834724954	36.3670569104	36.3429307151	36.3012589772	36.2887177291	36.2480296127	36.2336497707	36.2094433954	36.1575537013	36.1026283537	36.0381516068	36.0081080479	35.9780232891	35.8591535416	35.7517578833	35.7377888809	36.2968276832
P_STA12_sortmerna_trimmomatic_2	36.3489473325	36.2409658001	36.3703028377	36.3642368682	36.3957225005	36.3732349017	36.3642740839	36.4293740574	36.4207553627	36.429081462	36.4206757733	36.3909202412	36.3457995668	36.309159031	36.2802646921	36.232230832	36.1871530162	36.1457510217	36.1090312383	36.057338785	35.9955301235	35.9644305374	35.9261893006	35.8820256467	35.8186821386	35.7378451953	35.7300270166	35.6316158752	35.5203043374	35.4738476517	35.4378413102	35.2593128453	35.2254118449	35.1910043357	35.063609854	34.9188487523	34.8884788106	35.945311088
P_STA13_1	36.4631554583	36.4373426945	36.5225493053	36.5544472955	36.5658306965	36.5434747597	36.5143953495	36.5247829862	36.5268590548	36.541985737	36.5299323923	36.5032137986	36.4646707008	36.4333481053	36.4147885957	36.3830368142	36.3602004171	36.330985587	36.3004278787	36.2683293228	36.2451703159	36.2066342271	36.1811646874	36.1505846216	36.1014410923	36.0700067554	36.0297799681	35.9933211314	35.9692038642	35.8957310159	35.8335341024	35.7637786825	35.7145194394	35.6629541953	35.5463761091	35.416570302	35.3769258634	35.358179843
P_STA13_2	36.301887278	36.1760519871	36.2882465268	36.2852284086	36.3117350148	36.2908298353	36.2834257302	36.336562381	36.3498481836	36.3608697278	36.3482455846	36.3187993911	36.2735759935	36.2351367747	36.2061050519	36.1588422914	36.1163689519	36.0740967835	36.0292654715	35.9788083754	35.9112776641	35.8755079726	35.8305047733	35.7807781521	35.7112995078	35.6328855987	35.6248754022	35.5102095339	35.3965552829	35.3381140908	35.2971790026	35.1044611554	35.0654513217	35.0200556331	34.8782694067	34.7224212614	34.6589633033	34.6390969884
P_STA13_sortmerna_1	36.4645045541	36.43805974	36.5232041709	36.5548857916	36.5663392718	36.5440256706	36.5148011967	36.5253014053	36.527474316	36.542546636	36.5305921873	36.5038927334	36.465730999	36.4348432449	36.4168340117	36.38568942	36.3638432848	36.335301301	36.3055070619	36.2744160207	36.2531447481	36.2149088519	36.1893012232	36.1590311887	36.1104771686	36.077317963	36.0368668161	36.0007196679	35.9767574785	35.9033164118	35.8413081402	35.7717970956	35.7227163152	35.6714121948	35.5547670644	35.4250183973	35.3854723367	35.3666748145
P_STA13_sortmerna_2	36.306211927	36.1802438225	36.2927403977	36.2899603224	36.3166160973	36.2960154393	36.2887778519	36.3424403568	36.3554910725	36.3667979558	36.3544349938	36.325158059	36.280796818	36.2429864449	36.2146389291	36.1676887287	36.1258855485	36.0843688854	36.0413025349	35.9915034071	35.9244692342	35.8879538994	35.8439007102	35.7949010451	35.7257110083	35.647027188	35.6372058033	35.5221811423	35.4080458782	35.3495532977	35.3086521563	35.1159124881	35.0769427491	35.0314632539	34.8897091086	34.7336378176	34.6703431418	34.6506470621
P_STA13_sortmerna_trimmomatic_1	36.5699937743	36.5462592825	36.6274915248	36.6552748707	36.6639857316	36.6362007611	36.6078457382	36.6171621066	36.6202717359	36.6332617845	36.6249919712	36.6019194475	36.5800506759	36.5573549602	36.543760159	36.5161527219	36.4958854585	36.4688896247	36.4483781722	36.4260703551	36.4132642865	36.3839127329	36.3686794761	36.3472968644	36.3083797479	36.2846039917	36.2537719983	36.2275643726	36.2133478031	36.1510512562	36.0989576899	36.0424862224	36.0041252292	35.9633813529	35.8622283838	35.7484047302	35.7338270454	36.3009537177
P_STA13_sortmerna_trimmomatic_2	36.4268258774	36.2986712903	36.413610885	36.4111983158	36.4359292288	36.4105763231	36.4140415064	36.466084146	36.4800880853	36.489407445	36.4791498162	36.4538972932	36.4142445273	36.3804923065	36.3560332603	36.3119978085	36.2719193333	36.2321193625	36.1975280766	36.1551426094	36.0968267389	36.0681174518	36.0332085678	35.9924570071	35.9319079394	35.862513354	35.8624836524	35.7567525353	35.6527362455	35.6037861739	35.574188765	35.3946816623	35.3712783565	35.3372121531	35.2128919329	35.0762476167	35.0500525239	35.9998347629
P_STA14_1	36.4685643396	36.4384195942	36.5203904233	36.5534340964	36.5626190704	36.5383425491	36.5110819	36.5202797187	36.5278620165	36.539437869	36.5231729356	36.4971783761	36.4545336347	36.4218177878	36.4023427801	36.3675412411	36.3457235826	36.3127321292	36.2829252732	36.2468836573	36.2256139591	36.1861705318	36.1603432768	36.1284924509	36.073782585	36.0477275723	35.999670492	35.9698849822	35.9354306843	35.8699541172	35.8004264716	35.7304270838	35.6795261971	35.6348084234	35.5085682669	35.38159989	35.3461287727	35.325403551
P_STA14_2	36.1690155904	36.1646094901	36.2661332268	36.2681580221	36.3037062261	36.2790365554	36.2489604691	36.3251401885	36.3155520389	36.32110822	36.311552829	36.2783380997	36.2265568153	36.1859003959	36.1534276926	36.1047771133	36.0585191868	36.0131405582	35.9688043182	35.9119498318	35.8418606882	35.8020227901	35.7549969448	35.7009256174	35.6300307326	35.5447564325	35.532066298	35.4152826468	35.2971706878	35.2368080931	35.1895467001	34.9938376139	34.9475683397	34.8998630746	34.753308625	34.5896391079	34.5216365898	34.5138052989
